minority,female,ses,mathach,size,sector,pracad,disclim,himinty,schoolid,mean,sd,sdalt,junk,sdalt2,num,se,sealt,sealt2,t2,t2alt,pickone,mmses,mnses,xb,resid
0,0,.46200001,13.816,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,1.3901029,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-.98603725
0,1,1.512,15.524,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,8.3349209,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,.72196293
0,0,1.112,15.352,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,7.3713684,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,.549963
1,0,-.92799997,16.163,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,12.432861,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,1.3609629
0,1,.86199999,16.413,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,14.258374,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,1.6109629
0,1,.34200001,8.4250002,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,17.740723,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-6.377037
1,0,-1.058,8.8739996,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,14.159975,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-5.9280376
0,0,.852,20.690001,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,64.85125,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,5.8879633
0,0,.77200001,18.530001,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,34.727764,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,3.7279634
1,1,-.248,7.3579998,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,27.867567,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-7.4440374
0,0,1.342,12.694,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,.0032520164,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-2.108037
1,0,-.228,18.399,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,33.200947,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,3.5969629
1,0,.56199998,13.879,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,1.5426285,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-.92303753
0,0,.17200001,18.479,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,34.129269,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,3.6769629
0,0,.80199999,4.1020002,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,72.845764,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-10.700037
1,0,-.057999998,9.1009998,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,12.503112,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-5.7010374
1,0,-.338,10.405,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,4.9817085,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-4.3970375
0,1,.352,14.209,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,2.4712653,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-.59303761
0,0,1.322,-1.607,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,202.89079,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-16.409037
1,0,-.15800001,9.368,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,10.68619,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-5.4340372
0,1,-.198,.097999997,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,157.22586,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-14.704038
1,1,-.528,5.0710001,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,57.243958,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,-9.7310371
0,0,.36199999,16.459999,657,1,1,-.219,0,4868,12.310177,5.432838,6.2563276,14.615521,48.393635,34,.93172401,1.0729513,1.1930391,.1230216,.075032018,0,.36111766,.36111766,14.802037,1.6579618
0,1,.99199998,11.731,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.82078862,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,1,.36475861,.36475861,14.823385,-3.0923853
0,1,.90200001,19.996,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,54.15527,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,5.1726151
0,0,.57200003,13.938,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,1.6926687,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-.88538551
0,1,-.67799997,12.188,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.20157772,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.6353855
0,1,.142,7.914,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,22.306482,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-6.9093852
1,1,1.262,17.167999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,20.530191,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,2.344614
0,0,.95200002,23.528,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,118.61446,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,8.7046146
0,1,-.037999999,23.878,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,126.36069,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,9.054615
0,1,.65200001,20.875999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,67.881554,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,6.0526142
0,0,.63200003,5.9819999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,44.288677,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-8.8413849
0,0,.412,9.8009996,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,8.0427494,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-5.0223856
0,0,-1.058,23.023001,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,107.86956,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,8.1996155
0,1,1.512,8.0749998,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,20.811607,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-6.7483854
0,1,.602,13.499,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.74308848,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-1.3243856
0,1,.162,9.1120005,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,12.425437,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-5.7113848
0,1,.142,18.617001,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,35.760719,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,3.7936153
0,1,.442,11.966,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.45020637,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.8573856
0,1,.92199999,5.592,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,49.631657,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-9.2313852
0,0,-.118,21.358,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,76.056305,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,6.5346146
0,0,1.142,9.7919998,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,8.0938768,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-5.0313854
0,1,.142,10.018,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,6.859026,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-4.8053856
0,1,-.017999999,12.89,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.064022429,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-1.9333849
0,0,-.29800001,21.037001,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,70.560455,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,6.2136154
0,0,.39199999,16.75,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,16.916985,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,1.9266148
0,1,.162,12.406,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.053348832,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.4173851
0,1,.28200001,22.431999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,95.942528,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,7.608614
1,1,-.148,14.492,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,3.4411211,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-.33138561
0,1,.73199999,10.421,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,4.910542,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-4.4023857
0,1,.792,15.168,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,6.4060946,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,.34461498
0,1,-.278,4.447,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,67.075668,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-10.376385
0,0,.102,10.62,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,4.0681839,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-4.2033854
0,1,-.74800003,11.435,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,1.4447398,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-3.3883848
0,1,.92199999,18.775,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,37.675362,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,3.9516144
0,0,.022,12.858,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.048852496,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-1.9653854
0,0,-1.788,3.033,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,92.236305,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-11.790385
0,0,.76200002,21.534,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,79.157089,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,6.7106152
0,1,1.452,22.846001,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,104.22424,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,8.0226154
0,1,1.362,12.577,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.0035968958,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.2463856
0,1,.82200003,13.272,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.40325868,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-1.5513849
0,0,.162,12.773,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.018503062,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.0503855
0,0,.74199998,15.267,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,6.9170384,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,.44361496
0,1,-.398,19.209999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,43.204662,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,4.3866138
0,0,.052000001,15.758,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,9.7408066,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,.93461514
0,1,-.67799997,8.3900003,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,18.036783,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-6.4333849
0,1,.132,8.4630003,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,17.422056,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-6.3603849
0,1,1.212,11.085,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,2.4086223,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-3.7383852
0,0,.93199998,12.201,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,.19007297,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-2.622385
0,0,1.192,17.528999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,23.931913,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,2.7056141
0,1,-.61799997,9.1829996,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,11.929938,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-5.6403856
0,0,.71200001,15.265,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,6.9065232,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,.4416151
0,1,.972,9.276,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,11.296145,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-5.5473852
0,1,1.082,20.194,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,57.108646,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,5.370615
0,1,.62199998,7.125,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,30.381855,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-7.6983852
0,1,-.017999999,7.5549998,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,25.82646,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-7.2683854
0,0,-.208,17.332001,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,22.043278,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,2.5086155
1,0,1.192,7.8499999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,22.915119,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-6.9733853
0,1,.51200002,16.615999,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,15.832643,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,1.792614
0,1,-.65799999,13.75,603,1,.79000002,-1.1720001,0,4931,13.790811,5.3284426,6.2563276,1.2388275,48.393635,58,.69965881,.82149607,.91344023,2.7196696,1.5956165,0,.36475861,.36475861,14.823385,-1.0733852
0,0,-.017999999,2.3499999,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,105.82183,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,1,-.063714288,-.063714288,12.311018,-9.9610176
0,1,1.072,2.839,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,96.00029,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-9.4720182
0,0,-.35800001,4.0570002,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,73.615944,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-8.2540178
0,0,-1.098,3.418,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,84.989487,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-8.8930178
0,1,.39199999,17.087999,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,19.811628,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,4.7769814
0,0,-.59799999,15.389,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,7.5736475,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,3.0779819
1,1,-.82800001,10.63,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,4.0279436,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-1.6810179
0,0,.26199999,6.1659999,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,41.873505,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-6.1450181
1,0,1.192,5.0430002,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,57.668434,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-7.2680178
0,1,1.342,17.913,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,27.836452,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,5.6019821
0,1,-1.278,15.054,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,5.8420148,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,2.7429819
0,1,-.91799998,17.072001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,19.669462,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,4.7609825
0,1,-.648,19.141001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,42.302364,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,6.8299828
1,0,-.53799999,-.57599998,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,174.58267,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-12.887018
1,0,-.368,4.8800001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,60.170643,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-7.4310179
0,1,-1.2180001,5.1370001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,56.249607,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-7.1740179
1,1,-.88800001,4.3109999,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,69.321838,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-8.0000181
0,1,.252,13.482,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,.7140699,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,1.1709824
1,0,-.528,.31299999,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,151.88033,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-11.998018
0,0,-.56800002,17.158001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,20.439686,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,4.846983
0,0,.032000002,15.37,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,7.4694314,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,3.0589819
0,1,.352,10.721,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,3.6709564,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-1.5900183
1,1,1.262,22.451,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,96.315125,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,10.139982
0,1,.37200001,19.575001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,48.136219,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,7.2639828
0,0,.75199997,21.91,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,85.989021,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,9.5989819
0,1,-.46799999,10.97,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,2.7788005,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-1.3410177
0,0,1.202,3.9430001,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,75.585175,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-8.3680182
0,1,.052000001,5.6609998,258,1,.37,-.36000001,0,5192,10.4095,7.0712638,6.2563276,48.664215,48.393635,28,1.3363433,1.1823348,1.314665,2.7783637,2.8707473,0,-.063714288,-.063714288,12.311018,-6.6500182
0,1,.61199999,24.993,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,152.6714,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,1,.82498246,.82498246,17.521927,7.4710732
0,1,1.182,5.868,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,45.819008,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-11.653927
0,1,1.072,15.281,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,6.9908748,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-2.2409267
0,1,1.152,13.555,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,.84277266,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-3.9669266
0,1,.84200001,15.762,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,9.765789,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-1.7599268
0,1,.86199999,20.143999,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,56.355427,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,2.6220722
0,1,.62199998,16.423,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,14.333997,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-1.0989265
0,1,.442,4.072,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,73.35878,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-13.449926
0,1,1.4220001,16.985001,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,18.905336,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-.53692627
0,1,1.452,7.204,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,29.517204,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-10.317926
0,1,.99199998,20.379,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,59.938965,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,2.8570728
0,1,.65200001,24.094999,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,131.28636,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,6.5730724
0,1,.542,11.046,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,2.531199,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,-6.4759274
0,1,.93199998,21.524,700,1,.89999998,-.74599999,0,5404,15.414983,6.0231552,6.2563276,78.979248,48.393635,57,.79778641,.82867086,.92141801,12.125342,9.0897913,0,.82498246,.82498246,17.521927,4.0020733
