"","FiscalYear","Ccode","Dcode","Dname","Dtype","TotalExp_C","K12ADA_C","TotalExp_K12_C","TotalExp_C_16","TotalExp_K12_C_16"
"112",2003,11,62588,"Hamilton Union High","High School",2528148.9,330.94,7639.296851393,3297681.7,9964.59
"113",2003,11,62596,"Lake Elementary","Elementary",695681.06,127.45,5458.46261278933,907436.54,7119.94
"114",2003,11,62638,"Plaza Elementary","Elementary",764023.88,136.04,5616.1708321082,996581.95,7325.65
"115",2003,11,62646,"Princeton Joint Unified","Unified",1965777.58,195.61,10049.4738510301,2564132.5,13108.39
"116",2003,11,62653,"Stony Creek Joint Unified","Unified",1884827.4,136.01,13858.0060289685,2458542.23,18076.19
"117",2003,11,62661,"Willows Unified","Unified",11474584.76,1766.14,6496.98481434088,14967286.22,8474.58
"118",2003,11,75481,"Orland Joint Unified","Unified",14636241.89,2292.64,6384.01226969782,19091307.1,8327.22
"119",2003,12,62679,"Arcata Elementary","Elementary",5306136.78,787.05,6741.80392605298,6921249.84,8793.91
"120",2003,12,62687,"Northern Humboldt Union High","High School",13460866.88,1830,7355.66496174863,17558164.55,9594.63
"121",2003,12,62695,"Big Lagoon Union Elementary","Elementary",483727.51,25.54,18939.9964761159,630967.33,24705.06
"122",2003,12,62703,"Blue Lake Union Elementary","Elementary",1522097.39,172.25,8836.55959361393,1985402.33,11526.28
"123",2003,12,62729,"Bridgeville Elementary","Elementary",617545.48,52.83,11689.2954760553,805517.6,15247.35
"124",2003,12,62737,"Cuddeback Union Elementary","Elementary",1015851.54,124.19,8179.81753764393,1325062.39,10669.64
"125",2003,12,62745,"Cutten Elementary","Elementary",3093539.23,500.16,6185.09922824696,4035168.86,8067.76
"126",2003,12,62794,"Fieldbrook Elementary","Elementary",752430.05,102.22,7360.88876932107,981459.13,9601.44
"127",2003,12,62802,"Fortuna Union Elementary","Elementary",4855672.09,817.47,5939.87802610493,6333670.06,7747.89
"128",2003,12,62810,"Fortuna Union High","High School",7700054.54,1067.45,7213.50371445969,10043842.34,9409.19
"129",2003,12,62828,"Freshwater Elementary","Elementary",2103753.54,259.84,8096.34213362069,2744106.39,10560.75
"130",2003,12,62836,"Garfield Elementary","Elementary",478044.31,54.44,8781.12252020573,623554.24,11453.97
"131",2003,12,62851,"Green Point Elementary","Elementary",204356.23,13.71,14905.633114515,266559.38,19442.7
"132",2003,12,62885,"Hydesville Elementary","Elementary",1046956.37,156.69,6681.70508647648,1365635.1,8715.52
"133",2003,12,62893,"Jacoby Creek Elementary","Elementary",2435247.27,411.88,5912.51643682626,3176502.13,7712.2
"134",2003,12,62901,"Klamath-Trinity Joint Unified","Unified",12422542.18,988.25,12570.2425297243,16203788.48,16396.45
"135",2003,12,62919,"Kneeland Elementary","Elementary",375870.61,35.59,10561.1298117449,490280.31,13775.79
"136",2003,12,62927,"Loleta Union Elementary","Elementary",1592158.31,180.71,8810.57113607437,2076788.8,11492.38
"137",2003,12,62935,"Maple Creek Elementary","Elementary",250422.87,11.53,21719.2428447528,326648.05,28330.27
"138",2003,12,62950,"Mckinleyville Union Elementary","Elementary",8774348.72,1294.86,6776.29142918926,11445136.49,8838.9
"139",2003,12,62968,"Orick Elementary","Elementary",568305.14,44.38,12805.4335286165,741289.19,16703.23
"140",2003,12,62976,"Pacific Union Elementary","Elementary",3147983.65,435.03,7236.24497161115,4106185.39,9438.86
"141",2003,12,62984,"Peninsula Union Elementary","Elementary",649013.1,71.49,9078.37599664289,846563.52,11841.71
"142",2003,12,63008,"Rio Dell Elementary","Elementary",2217624.81,264.64,8379.77936064087,2892638.47,10930.47
"143",2003,12,63016,"Rohnerville Elementary","Elementary",3367823.18,607.13,5547.12035313689,4392940.97,7235.59
"144",2003,12,63024,"Scotia Union Elementary","Elementary",1766957.47,286.57,6165.88432145724,2304794.36,8042.69
"145",2003,12,63032,"South Bay Union Elementary","Elementary",3362388.8,441.96,7607.90297764504,4385852.44,9923.64
"146",2003,12,63040,"Southern Humboldt Joint Unified","Unified",8744063.25,910.06,9608.22720479968,11405632.55,12532.84
"147",2003,12,63057,"Trinidad Union Elementary","Elementary",886008.18,107.09,8273.49126902605,1155696.55,10791.83
"148",2003,12,75374,"Ferndale Unified","Unified",3351280.9,470.2,7127.35197788175,4371363.45,9296.82
"149",2003,12,75382,"Mattole Unified","Unified",1518120.75,77.9,19488.0712451861,1980215.25,25419.96
"150",2003,12,75515,"Eureka City Unified","Unified",35163041.51,4689.04,7498.98518886595,45866174.48,9781.57
"151",2003,13,63073,"Brawley Elementary","Elementary",25016321,3611.02,6927.7713776163,32630935.62,9036.49
"152",2003,13,63081,"Brawley Union High","High School",13124693.57,1829.6,7173.53168452121,17119664.84,9357.05
"153",2003,13,63099,"Calexico Unified","Unified",58751052.92,8916.69,6588.88588927057,76634043.25,8594.45
"154",2003,13,63107,"Calipatria Unified","Unified",9552451.51,1237.86,7716.90781671595,12460082.77,10065.83
"155",2003,13,63115,"Central Union High","High School",25522257.41,3850.64,6628.05596212578,33290871.93,8645.54
"156",2003,13,63123,"El Centro Elementary","Elementary",43468475.93,6188.97,7023.53960836779,56699665.77,9161.41
"157",2003,13,63131,"Heber Elementary","Elementary",4496530.26,766.8,5864.0196400626,5865210.53,7648.94
"158",2003,13,63149,"Holtville Unified","Unified",13218930.57,1910.92,6917.57403240324,17242586.25,9023.19
"159",2003,13,63164,"Imperial Unified","Unified",16491399.53,2845.55,5795.50509743283,21511148.52,7559.57
"160",2003,13,63172,"Magnolia Union Elementary","Elementary",716576.89,113.35,6321.80758711954,934692.77,8246.08
"161",2003,13,63180,"Mccabe Union Elementary","Elementary",3155374.09,518.94,6080.42180213512,4115825.38,7931.22
"162",2003,13,63198,"Meadows Union Elementary","Elementary",2961349.3,493.34,6002.65395062229,3862742.18,7829.78
"163",2003,13,63206,"Mulberry Elementary","Elementary",686995.88,80.52,8531.99056135122,896107.72,11129.01
"164",2003,13,63214,"San Pasqual Valley Unified","Unified",9884285.37,717.91,13768.139975763,12892922.17,17958.97
"165",2003,13,63222,"Seeley Union Elementary","Elementary",4044745.76,573.94,7047.33205561557,5275909.22,9192.44
"166",2003,13,63230,"Westmorland Union Elementary","Elementary",2567282.84,399.5,6426.23989987484,3348727.46,8382.3
"167",2003,14,63248,"Big Pine Unified","Unified",2452661.26,199.25,12309.4668005019,3199216.69,16056.29
"168",2003,14,63255,"Bishop Union Elementary","Elementary",9675099.45,1397.96,6920.87001774014,12620063.01,9027.49
"169",2003,14,63263,"Bishop Joint Union High","High School",6349469.51,749.37,8473.07673112081,8282158.31,11052.16
"170",2003,14,63271,"Death Valley Unified","Unified",1372370.84,88.54,15500.0094872374,1790101.13,20217.99
"171",2003,14,63289,"Lone Pine Unified","Unified",4705037.1,405.14,11613.3610603742,6137183.91,15148.3
"172",2003,14,63297,"Owens Valley Unified","Unified",1602712.88,96.03,16689.7102988649,2090556.03,21769.82
"173",2003,14,63305,"Round Valley Joint Elementary","Elementary",821637.66,115.2,7132.27135416667,1071732.55,9303.23
"174",2003,15,63313,"Arvin Union Elementary","Elementary",20231284.03,2813.78,7190.0731507083,26389401.01,9378.63
"175",2003,15,63321,"Bakersfield City Elementary","Elementary",198217217.9,26981.59,7346.38758872253,258551738.13,9582.52
"176",2003,15,63339,"Beardsley Elementary","Elementary",10991404.68,1737.62,6325.55143241906,14337032.95,8250.96
"177",2003,15,63347,"Belridge Elementary","Elementary",554613.47,24.96,22220.0909455128,723429.97,28983.57
"178",2003,15,63354,"Blake Elementary","Elementary",144243.47,14.15,10193.8848056537,188149.14,13296.76
"179",2003,15,63362,"Panama Buena Vista Union Elementary","Elementary",88101116.52,13566.25,6494.13924407998,114917851.48,8470.86
"180",2003,15,63370,"Buttonwillow Union Elementary","Elementary",2697326.21,369.98,7290.46491702254,3518354.19,9509.58
"181",2003,15,63388,"Caliente Union Elementary","Elementary",724422.25,125.58,5768.61164198121,944926.15,7524.5
"182",2003,15,63404,"Delano Union Elementary","Elementary",47812596.82,7089.47,6744.17083646591,62366075.68,8797
"183",2003,15,63412,"Delano Joint Union High","High School",28405524.46,3993.86,7112.29849318704,37051764.72,9277.18
"184",2003,15,63420,"Di Giorgio Elementary","Elementary",1572218.08,238.11,6602.90655579354,2050779.05,8612.74
"185",2003,15,63438,"Edison Elementary","Elementary",5269774.73,897.7,5870.30715160967,6873819.69,7657.15
"186",2003,15,63446,"Elk Hills Elementary","Elementary",550841.24,53.09,10375.6119796572,718509.53,13533.8
"187",2003,15,63461,"Fairfax Elementary","Elementary",9542943.52,1520.65,6275.56868444415,12447680.68,8185.76
"188",2003,15,63479,"Fruitvale Elementary","Elementary",18000650.94,3053.71,5894.68251405667,23479794.73,7688.94
"189",2003,15,63487,"General Shafter Elementary","Elementary",1606144.07,238.43,6736.33380866502,2095031.63,8786.78
"190",2003,15,63503,"Greenfield Union Elementary","Elementary",46333076.11,7363.34,6292.39938804944,60436209.77,8207.72
"191",2003,15,63529,"Kern Union High","High School",223551739,31629.88,7067.73908089439,291597729.47,9219.06
"192",2003,15,63545,"Kernville Union Elementary","Elementary",7466366.87,936.52,7972.45853799171,9739023.44,10399.16
"193",2003,15,63552,"Lakeside Union Elementary","Elementary",7127399.15,1271.68,5604.71120879467,9296878.74,7310.71
"194",2003,15,63560,"Lamont Elementary","Elementary",19656189.23,2710.13,7252.85843483523,25639255.48,9460.53
"195",2003,15,63578,"Richland Union Elementary","Elementary",19027270.38,2848.91,6678.78956513193,24818902.62,8711.72
"196",2003,15,63586,"Linns Valley-Poso Flat Union","Elementary",365595.69,31.87,11471.468151867,476877.85,14963.22
"197",2003,15,63594,"Lost Hills Union Elementary","Elementary",3597941.49,533.87,6739.35881394347,4693104.04,8790.72
"198",2003,15,63610,"Maple Elementary","Elementary",1344153.97,259.5,5179.78408477842,1753295.44,6756.44
"199",2003,15,63628,"Maricopa Unified","Unified",2946947.86,346.76,8498.52307071173,3843957.15,11085.35
"200",2003,15,63651,"Mckittrick Elementary","Elementary",845101.57,61.65,13708.0546634225,1102338.55,17880.59
"201",2003,15,63669,"Midway Elementary","Elementary",1210616.03,85.09,14227.4771418498,1579110.44,18558.12
"202",2003,15,63677,"Mojave Unified","Unified",18805401.82,2585.04,7274.70438368459,24529500.41,9489.02
"203",2003,15,63685,"Muroc Joint Unified","Unified",20896564.28,2323.61,8993.14613037472,27257183.17,11730.53
"204",2003,15,63693,"Norris Elementary","Elementary",11102897.3,2065.66,5374.98780050928,14482462.35,7011.06
"205",2003,15,63719,"Pond Union Elementary","Elementary",1268562.13,203.35,6238.31880993361,1654694.52,8137.17
"206",2003,15,63750,"Rosedale Union Elementary","Elementary",24194925.22,4147.27,5833.94021127151,31559518.57,7609.71
"207",2003,15,63768,"Semitropic Elementary","Elementary",1645241.37,271.09,6068.98583496256,2146029.6,7916.3
"208",2003,15,63776,"Southern Kern Unified","Unified",18833113.68,3145.44,5987.433770792,24565647.36,7809.92
